Month,Day,Hour,GHI
5,28,8,447
5,28,9,562
5,28,10,809
5,28,11,929
5,28,12,992
5,28,13,994
5,28,14,934
5,28,15,819
5,28,16,656
5,28,17,463
5,28,18,257
5,28,19,74
5,28,20,0
5,28,21,0
5,28,22,0
5,28,23,0
5,29,0,0
5,29,1,0
5,29,2,0
5,29,3,0
5,29,4,0
5,29,5,0
5,29,6,56
5,29,7,241
5,29,8,329
5,29,9,646
5,29,10,812
5,29,11,931
5,29,12,819
5,29,13,774
5,29,14,938
5,29,15,822
5,29,16,659
5,29,17,464
5,29,18,258
5,29,19,75
5,29,20,0
5,29,21,0
5,29,22,0
5,29,23,0
5,30,0,0
5,30,1,0
5,30,2,0
5,30,3,0
5,30,4,0
5,30,5,0
5,30,6,24
5,30,7,116
5,30,8,201
5,30,9,317
5,30,10,452
5,30,11,683
5,30,12,831
5,30,13,579
5,30,14,833
5,30,15,531
5,30,16,561
5,30,17,325
5,30,18,224
5,30,19,49
5,30,20,0
5,30,21,0
5,30,22,0
5,30,23,0
5,31,0,0
5,31,1,0
5,31,2,0
5,31,3,0
5,31,4,0
5,31,5,0
5,31,6,56
5,31,7,79
5,31,8,242
5,31,9,393
5,31,10,806
5,31,11,712
5,31,12,988
5,31,13,990
5,31,14,930
5,31,15,814
5,31,16,571
5,31,17,459
5,31,18,202
5,31,19,59
5,31,20,0
5,31,21,0
5,31,22,0
5,31,23,0
6,1,0,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0
6,1,6,55
6,1,7,235
6,1,8,440
6,1,9,635
6,1,10,609
6,1,11,692
6,1,12,796
6,1,13,984
6,1,14,674
6,1,15,810
6,1,16,650
6,1,17,458
6,1,18,255
6,1,19,65
6,1,20,0
6,1,21,0
6,1,22,0
6,1,23,0
6,2,0,0
6,2,1,0
6,2,2,0
6,2,3,0
6,2,4,0
6,2,5,0
6,2,6,41
6,2,7,156
6,2,8,327
6,2,9,309
6,2,10,358
6,2,11,696
6,2,12,814
6,2,13,571
6,2,14,728
6,2,15,182
6,2,16,69
6,2,17,213
6,2,18,191
6,2,19,35
6,2,20,0
6,2,21,0
6,2,22,0
6,2,23,0
6,3,0,0
6,3,1,0
6,3,2,0
6,3,3,0
6,3,4,0
6,3,5,0
6,3,6,48
6,3,7,143
6,3,8,259
6,3,9,445
6,3,10,509
6,3,11,688
6,3,12,727
6,3,13,886
6,3,14,644
6,3,16,651
6,3,17,461
6,3,18,259
6,3,19,78
6,3,20,0
6,3,21,0
6,3,22,0
6,3,23,0
6,4,0,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0
6,4,6,57
6,4,7,166
6,4,8,442
6,4,9,635
6,4,10,798
6,4,11,917
6,4,12,638
6,4,13,709
6,4,14,753
6,4,15,597
6,4,16,340
6,4,17,259
6,4,18,148
6,4,19,78
6,4,20,0
6,4,21,0
6,4,22,0
6,4,23,0
6,5,0,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0
6,5,6,24
6,5,7,18
6,5,8,149
6,5,9,149
6,5,10,292
6,5,11,524
6,5,12,442
6,5,13,743
6,5,14,514
6,5,15,561
6,5,16,544
6,5,17,396
6,5,18,107
6,5,19,35
6,5,20,0
6,5,21,0
6,5,22,0
6,5,23,0
6,6,0,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0
6,6,6,3
6,6,7,85
6,6,8,237
6,6,9,362
6,6,10,438
6,6,11,424
6,6,12,428
6,6,13,736
6,6,14,577
6,6,15,567
6,6,16,420
6,6,17,203
6,6,18,147
6,6,19,43
6,6,20,0
6,6,21,0
6,6,22,0
6,6,23,0
6,7,0,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0
6,7,6,56
6,7,7,234
6,7,8,437
6,7,9,433
6,7,10,793
6,7,11,911
6,7,12,974
6,7,13,977
6,7,14,919
6,7,15,396
6,7,16,431
6,7,17,181
6,7,18,254
6,7,19,20
6,7,20,0
6,7,21,0
6,7,22,0
6,7,23,0
6,8,0,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0
6,8,6,58
6,8,7,239
6,8,8,328
6,8,9,469
6,8,10,653
6,8,11,722
6,8,12,869
6,8,13,562
6,8,14,660
6,8,15,352
6,8,16,426
6,8,17,192
6,8,18,83
6,8,19,72
6,8,20,0
6,8,21,0
6,8,22,0
6,8,23,0
6,9,0,0
6,9,1,0
6,9,2,0
6,9,3,0
6,9,4,0
6,9,5,0
6,9,6,57
6,9,7,200
6,9,8,435
6,9,9,626
6,9,10,659
6,9,11,668
6,9,12,761
6,9,13,816
6,9,14,636
6,9,15,546
6,9,16,391
6,9,17,303
6,9,18,173
6,9,19,45
6,9,20,0
6,9,21,0
6,9,22,0
6,9,23,0
6,10,0,0
6,10,1,0
6,10,2,0
6,10,3,0
6,10,4,0
6,10,5,0
6,10,6,56
6,10,7,22
6,10,8,89
6,10,9,185
6,10,10,421
6,10,11,102
6,10,12,301
6,10,13,302
6,10,14,543
6,10,15,362
6,10,16,264
6,10,17,372
6,10,18,226
6,10,19,86
6,10,20,0
6,10,21,0
6,10,22,0
6,10,23,0
6,11,0,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0
6,11,6,13
6,11,7,47
6,11,8,435
6,11,9,628
6,11,10,502
6,11,11,911
6,11,12,975
6,11,13,980
6,11,14,925
6,11,15,814
6,11,16,423
6,11,17,466
6,11,18,265
6,11,19,85
6,11,20,0
6,11,21,0
6,11,22,0
6,11,23,0
6,12,0,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0
6,12,6,53
6,12,7,156
6,12,8,432
6,12,9,622
6,12,10,784
6,12,11,901
6,12,12,965
6,12,13,970
6,12,14,915
6,12,15,805
6,12,16,649
6,12,17,462
6,12,18,263
6,12,19,84
6,12,20,0
6,12,21,0
6,12,22,0
6,12,23,0
6,13,0,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0
6,13,6,57
6,13,7,236
6,13,8,440
6,13,9,635
6,13,10,800
6,13,11,921
6,13,12,984
6,13,13,983
6,13,14,921
6,13,15,807
6,13,16,650
6,13,17,463
6,13,18,102
6,13,19,29
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,14,0,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0
6,14,6,59
6,14,7,245
6,14,8,455
6,14,9,656
6,14,10,826
6,14,11,951
6,14,12,1018
6,14,13,1023
6,14,14,964
6,14,15,847
6,14,16,684
6,14,17,488
6,14,18,280
6,14,19,92
6,14,20,0
6,14,21,0
6,14,22,0
6,14,23,0
6,15,0,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0
6,15,6,59
6,15,7,241
6,15,8,446
6,15,9,642
6,15,10,807
6,15,11,926
6,15,12,990
6,15,13,345
6,15,14,937
6,15,15,825
6,15,16,666
6,15,17,476
6,15,18,273
6,15,19,90
6,15,20,0
6,15,21,0
6,15,22,0
6,15,23,0
6,16,0,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0
6,16,6,57
6,16,7,236
6,16,8,438
6,16,9,630
6,16,10,793
6,16,11,912
6,16,12,976
6,16,13,980
6,16,14,585
6,16,15,540
6,16,16,654
6,16,17,217
6,16,18,218
6,16,19,87
6,16,20,0
6,16,21,0
6,16,22,0
6,16,23,0
6,17,0,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,27
6,17,7,111
6,17,8,299
6,17,9,493
6,17,10,779
6,17,11,897
6,17,12,679
6,17,13,967
6,17,14,681
6,17,15,804
6,17,16,610
6,17,17,9
6,17,18,33
6,17,19,43
6,17,20,0
6,17,21,0
6,17,22,0
6,17,23,0
6,18,0,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0
6,18,6,28
6,18,7,69
6,18,8,115
6,18,9,163
6,18,10,782
6,18,11,748
6,18,12,760
6,18,13,613
6,18,14,361
6,18,15,806
6,18,16,444
6,18,17,22
6,18,18,138
6,18,19,36
6,18,20,0
6,18,21,0
6,18,22,0
6,18,23,0
6,19,0,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0
6,19,6,54
6,19,7,157
6,19,8,297
6,19,9,237
6,19,10,345
6,19,11,454
6,19,12,310
6,19,13,552
6,19,14,609
6,19,15,653
6,19,16,402
6,19,17,459
6,19,18,271
6,19,19,90
6,19,20,0
6,19,21,0
6,19,22,0
6,19,23,0
6,20,0,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0
6,20,6,54
6,20,7,231
6,20,8,434
6,20,9,627
6,20,10,419
6,20,11,708
6,20,12,832
6,20,13,644
6,20,14,813
6,20,15,821
6,20,16,665
6,20,17,477
6,20,18,277
6,20,19,93
6,20,20,0
6,20,21,0
6,20,22,0
6,20,23,0
6,21,0,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0
6,21,6,55
6,21,7,235
6,21,8,439
6,21,9,634
6,21,10,799
6,21,11,920
6,21,12,986
6,21,13,993
6,21,14,939
6,21,15,829
6,21,16,672
6,21,17,482
6,21,18,279
6,21,19,94
6,21,20,0
6,21,21,0
6,21,22,0
6,21,23,0
6,22,0,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,55
6,22,7,236
6,22,8,441
6,22,9,637
6,22,10,803
6,22,11,924
6,22,12,553
6,22,13,730
6,22,14,939
6,22,15,522
6,22,16,669
6,22,17,480
6,22,18,278
6,22,19,94
6,22,20,0
6,22,21,0
6,22,22,0
6,22,23,0
6,23,0,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,53
6,23,7,228
6,23,8,307
6,23,9,410
6,23,10,622
6,23,11,903
6,23,12,737
6,23,13,613
6,23,14,921
6,23,15,812
6,23,16,523
6,23,17,471
6,23,18,206
6,23,19,89
6,23,20,0
6,23,21,0
6,23,22,0
6,23,23,0
6,24,0,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0
6,24,6,51
6,24,7,224
6,24,8,423
6,24,9,388
6,24,10,470
6,24,11,689
6,24,12,770
6,24,13,968
6,24,14,687
6,24,15,487
6,24,16,473
6,24,17,351
6,24,18,258
6,24,19,87
6,24,20,0
6,24,21,0
6,24,22,0
6,24,23,0
6,25,0,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0
6,25,6,50
6,25,7,154
6,25,8,422
6,25,9,470
6,25,10,776
6,25,11,895
6,25,12,782
6,25,13,823
6,25,14,709
6,25,15,677
6,25,16,524
6,25,17,19
6,25,18,272
6,25,19,92
6,25,20,0
6,25,21,0
6,25,22,0
6,25,23,0
6,26,0,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0
6,26,6,50
6,26,7,222
6,26,8,421
6,26,9,613
6,26,10,776
6,26,11,682
6,26,12,713
6,26,13,762
6,26,14,737
6,26,15,644
6,26,16,582
6,26,17,223
6,26,18,127
6,26,19,82
6,26,20,0
6,26,21,0
6,26,22,0
6,26,23,0
6,27,0,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0
6,27,6,39
6,27,7,162
6,27,8,420
6,27,9,499
6,27,10,668
6,27,11,666
6,27,12,791
6,27,13,964
6,27,14,743
6,27,15,512
6,27,16,453
6,27,17,468
6,27,18,271
6,27,19,92
6,27,20,0
6,27,21,0
6,27,22,0
6,27,23,0
6,28,0,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0
6,28,6,40
6,28,7,223
6,28,8,329
6,28,9,504
6,28,10,694
6,28,11,770
6,28,12,856
6,28,13,875
6,28,14,774
6,28,15,808
6,28,16,595
6,28,17,148
6,28,18,258
6,28,19,87
6,28,20,0
6,28,21,0
6,28,22,0
6,28,23,0
6,29,0,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0
6,29,6,21
6,29,7,157
6,29,8,332
6,29,9,414
6,29,10,295
6,29,11,766
6,29,12,980
6,29,13,603
6,29,14,833
6,29,15,686
6,29,16,175
6,29,17,432
6,29,18,238
6,29,19,60
6,29,20,0
6,29,21,0
6,29,22,0
6,29,23,0
6,30,0,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0
6,30,6,48
6,30,7,150
6,30,8,368
6,30,9,453
6,30,10,577
6,30,11,905
6,30,12,450
6,30,13,585
6,30,14,551
6,30,15,345
6,30,16,139
6,30,17,214
6,30,18,127
6,30,19,50
6,30,20,0
6,30,21,0
6,30,22,0
6,30,23,0
7,1,0,0
7,1,1,0
7,1,2,0
7,1,3,0
7,1,4,0
7,1,5,0
7,1,6,47
7,1,7,221
7,1,8,104
7,1,9,232
7,1,10,530
7,1,11,701
7,1,12,725
7,1,13,746
7,1,14,691
7,1,15,618
7,1,16,356
7,1,17,245
7,1,18,185
7,1,19,79
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,2,0,0
7,2,1,0
7,2,2,0
7,2,3,0
7,2,4,0
7,2,5,0
7,2,6,1
7,2,7,64
7,2,8,214
7,2,9,420
7,2,10,567
7,2,11,905
7,2,12,972
7,2,13,980
7,2,14,927
7,2,15,819
7,2,16,513
7,2,17,284
7,2,18,217
7,2,19,58
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,3,0,0
7,3,1,0
7,3,2,0
7,3,3,0
7,3,4,0
7,3,5,0
7,3,6,20
7,3,7,99
7,3,8,198
7,3,9,261
7,3,10,366
7,3,11,421
7,3,12,535
7,3,13,413
7,3,14,86
7,3,15,184
7,3,16,233
7,3,17,111
7,3,18,140
7,3,19,37
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,4,0,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0
7,4,5,0
7,4,6,23
7,4,7,83
7,4,8,224
7,4,9,119
7,4,10,290
7,4,11,621
7,4,12,671
7,4,13,346
7,4,14,400
7,4,15,152
7,4,16,241
7,4,17,256
7,4,18,57
7,4,19,20
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,5,0,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0
7,5,6,12
7,5,7,86
7,5,8,136
7,5,9,275
7,5,10,399
7,5,11,605
7,5,12,628
7,5,13,736
7,5,14,742
7,5,15,394
7,5,16,449
7,5,17,250
7,5,18,13
7,5,19,16
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,6,0,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0
7,6,6,41
7,6,7,210
7,6,8,249
7,6,9,265
7,6,10,294
7,6,11,718
7,6,12,954
7,6,13,509
7,6,14,913
7,6,15,674
7,6,16,505
7,6,17,294
7,6,18,96
7,6,19,34
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,7,0,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0
7,7,6,23
7,7,7,45
7,7,8,122
7,7,9,446
7,7,10,509
7,7,11,591
7,7,12,518
7,7,13,507
7,7,14,410
7,7,15,437
7,7,16,523
7,7,17,245
7,7,18,196
7,7,19,44
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,8,0,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,38
7,8,7,206
7,8,8,404
7,8,9,319
7,8,10,760
7,8,11,882
7,8,12,950
7,8,13,959
7,8,14,909
7,8,15,804
7,8,16,545
7,8,17,353
7,8,18,225
7,8,19,90
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
7,9,0,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0
7,9,6,37
7,9,7,205
7,9,8,404
7,9,9,334
7,9,10,760
7,9,11,676
7,9,12,517
7,9,13,759
7,9,14,719
7,9,15,690
7,9,16,650
7,9,17,378
7,9,18,85
7,9,19,36
7,9,20,0
7,9,21,0
7,9,22,0
7,9,23,0
7,10,0,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0
7,10,6,20
7,10,7,112
7,10,8,79
7,10,9,310
7,10,10,483
7,10,11,692
7,10,12,676
7,10,13,959
7,10,14,743
7,10,15,690
7,10,16,213
7,10,17,276
7,10,18,101
7,10,19,33
7,10,20,0
7,10,21,0
7,10,22,0
7,10,23,0
7,11,0,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0
7,11,6,35
7,11,7,86
7,11,8,197
7,11,9,265
7,11,10,515
7,11,11,204
7,11,12,236
7,11,13,216
7,11,14,288
7,11,15,319
7,11,16,375
7,11,17,399
7,11,18,212
7,11,19,75
7,11,20,0
7,11,21,0
7,11,22,0
7,11,23,0
7,12,0,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0
7,12,6,35
7,12,7,203
7,12,8,404
7,12,9,280
7,12,10,296
7,12,11,377
7,12,12,960
7,12,13,971
7,12,14,835
7,12,15,468
7,12,16,180
7,12,17,72
7,12,18,111
7,12,19,51
7,12,20,0
7,12,21,0
7,12,22,0
7,12,23,0
7,13,0,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0
7,13,6,6
7,13,7,39
7,13,8,154
7,13,9,134
7,13,10,287
7,13,11,269
7,13,12,461
7,13,13,608
7,13,14,490
7,13,15,473
7,13,16,283
7,13,17,91
7,13,18,100
7,13,19,3
7,13,20,0
7,13,21,0
7,13,22,0
7,13,23,0
7,14,0,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0
7,14,6,32
7,14,7,70
7,14,8,184
7,14,9,301
7,14,10,348
7,14,11,372
7,14,12,370
7,14,13,680
7,14,14,448
7,14,15,578
7,14,16,253
7,14,17,376
7,14,18,265
7,14,19,86
7,14,20,0
7,14,21,0
7,14,22,0
7,14,23,0
7,15,0,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,31
7,15,7,77
7,15,8,167
7,15,9,312
7,15,10,489
7,15,11,214
7,15,12,713
7,15,13,962
7,15,14,242
7,15,15,647
7,15,16,501
7,15,17,168
7,15,18,106
7,15,19,35
7,15,20,0
7,15,21,0
7,15,22,0
7,15,23,0
7,16,0,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,30
7,16,7,199
7,16,8,210
7,16,9,330
7,16,10,768
7,16,11,728
7,16,12,798
7,16,13,779
7,16,14,920
7,16,15,812
7,16,16,657
7,16,17,469
7,16,18,268
7,16,19,86
7,16,20,0
7,16,21,0
7,16,22,0
7,16,23,0
7,17,0,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,28
7,17,7,195
7,17,8,395
7,17,9,591
7,17,10,759
7,17,11,770
7,17,12,731
7,17,13,819
7,17,14,913
7,17,15,806
7,17,16,203
7,17,17,92
7,17,18,132
7,17,19,17
7,17,20,0
7,17,21,0
7,17,22,0
7,17,23,0
7,18,0,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,27
7,18,7,193
7,18,8,394
7,18,9,589
7,18,10,756
7,18,11,881
7,18,12,953
7,18,13,759
7,18,14,701
7,18,15,484
7,18,16,570
7,18,17,465
7,18,18,265
7,18,19,83
7,18,20,0
7,18,21,0
7,18,22,0
7,18,23,0
7,19,0,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,26
7,19,7,191
7,19,8,392
7,19,9,587
7,19,10,503
7,19,11,879
7,19,12,950
7,19,13,961
7,19,14,911
7,19,15,804
7,19,16,650
7,19,17,463
7,19,18,263
7,19,19,82
7,19,20,0
7,19,21,0
7,19,22,0
7,19,23,0
7,20,0,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,25
7,20,7,151
7,20,8,324
7,20,9,477
7,20,10,625
7,20,11,733
7,20,12,705
7,20,13,958
7,20,14,907
7,20,15,430
7,20,16,470
7,20,17,82
7,20,18,10
7,20,19,30
7,20,20,0
7,20,21,0
7,20,22,0
7,20,23,0
7,21,0,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,23
7,21,7,186
7,21,8,247
7,21,9,386
7,21,10,470
7,21,11,871
7,21,12,941
7,21,13,952
7,21,14,902
7,21,15,796
7,21,16,530
7,21,17,253
7,21,18,113
7,21,19,18
7,21,20,0
7,21,21,0
7,21,22,0
7,21,23,0
7,22,0,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,22
7,22,7,185
7,22,8,386
7,22,9,196
7,22,10,145
7,22,11,271
7,22,12,949
7,22,13,286
7,22,14,710
7,22,15,388
7,22,16,531
7,22,17,376
7,22,18,256
7,22,19,34
7,22,20,0
7,22,21,0
7,22,22,0
7,22,23,0
7,23,0,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,22
7,23,7,187
7,23,8,391
7,23,9,588
7,23,10,469
7,23,11,446
7,23,12,542
7,23,13,659
7,23,14,910
7,23,15,639
7,23,16,534
7,23,17,384
7,23,18,172
7,23,19,35
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0
7,24,0,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,20
7,24,7,182
7,24,8,278
7,24,9,530
7,24,10,754
7,24,11,880
7,24,12,781
7,24,13,701
7,24,14,570
7,24,15,566
7,24,16,529
7,24,17,201
7,24,18,46
7,24,19,20
7,24,20,0
7,24,21,0
7,24,22,0
7,24,23,0
7,25,0,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,19
7,25,7,183
7,25,8,386
7,25,9,586
7,25,10,758
7,25,11,886
7,25,12,958
7,25,13,970
7,25,14,919
7,25,15,810
7,25,16,652
7,25,17,433
7,25,18,258
7,25,19,1
7,25,20,0
7,25,21,0
7,25,22,0
7,25,23,0
7,26,0,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,18
7,26,7,180
7,26,8,383
7,26,9,582
7,26,10,327
7,26,11,561
7,26,12,952
7,26,13,775
7,26,14,910
7,26,15,430
7,26,16,129
7,26,17,265
7,26,18,212
7,26,19,67
7,26,20,0
7,26,21,0
7,26,22,0
7,26,23,0
7,27,0,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,10
7,27,7,124
7,27,8,180
7,27,9,319
7,27,10,594
7,27,11,380
7,27,12,733
7,27,13,640
7,27,14,614
7,27,15,414
7,27,16,459
7,27,17,113
7,27,18,56
7,27,19,61
7,27,20,0
7,27,21,0
7,27,22,0
7,27,23,0
7,28,0,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,8
7,28,7,73
7,28,8,147
7,28,9,375
7,28,10,492
7,28,11,693
7,28,12,941
7,28,13,820
7,28,14,902
7,28,15,650
7,28,16,476
7,28,17,220
7,28,18,184
7,28,19,50
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,29,0,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,13
7,29,7,140
7,29,8,357
7,29,9,455
7,29,10,401
7,29,11,662
7,29,12,937
7,29,13,949
7,29,14,900
7,29,15,696
7,29,16,499
7,29,17,361
7,29,18,247
7,29,19,67
7,29,20,0
7,29,21,0
7,29,22,0
7,29,23,0
7,30,0,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,13
7,30,7,173
7,30,8,375
7,30,9,471
7,30,10,745
7,30,11,872
7,30,12,793
7,30,13,811
7,30,14,902
7,30,15,670
7,30,16,567
7,30,17,393
7,30,18,224
7,30,19,59
7,30,20,0
7,30,21,0
7,30,22,0
7,30,23,0
7,31,0,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,8
7,31,7,6
7,31,8,240
7,31,9,119
7,31,10,160
7,31,11,327
7,31,12,270
7,31,13,387
7,31,14,139
7,31,15,641
7,31,16,268
7,31,17,433
7,31,18,234
7,31,19,40
7,31,20,0
7,31,21,0
7,31,22,0
7,31,23,0
8,1,0,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,10
8,1,7,164
8,1,8,363
8,1,9,161
8,1,10,224
8,1,11,371
8,1,12,930
8,1,13,942
8,1,14,892
8,1,15,784
8,1,16,627
8,1,17,437
8,1,18,235
8,1,19,59
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,2,0,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,10
8,2,7,114
8,2,8,223
8,2,9,473
8,2,10,585
8,2,11,637
8,2,12,712
8,2,13,760
8,2,14,644
8,2,15,628
8,2,16,578
8,2,17,269
8,2,18,97
8,2,19,59
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,3,0,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,9
8,3,7,163
8,3,8,366
8,3,9,566
8,3,10,619
8,3,11,709
8,3,12,783
8,3,13,753
8,3,14,633
8,3,15,617
8,3,16,534
8,3,17,302
8,3,18,192
8,3,19,4
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,4,0,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,6
8,4,7,128
8,4,8,229
8,4,9,502
8,4,10,652
8,4,11,712
8,4,12,803
8,4,13,849
8,4,14,764
8,4,15,782
8,4,16,623
8,4,17,404
8,4,18,229
8,4,19,46
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,5,0,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,7
8,5,7,158
8,5,8,100
8,5,9,100
8,5,10,509
8,5,11,440
8,5,12,539
8,5,13,506
8,5,14,744
8,5,15,562
8,5,16,370
8,5,17,304
8,5,18,90
8,5,19,45
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,6,0,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0
8,6,7,8
8,6,8,93
8,6,9,292
8,6,10,538
8,6,11,843
8,6,12,635
8,6,13,692
8,6,14,474
8,6,15,435
8,6,16,441
8,6,17,337
8,6,18,205
8,6,19,46
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,7,0,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0
8,7,7,62
8,7,8,85
8,7,9,105
8,7,10,152
8,7,11,242
8,7,12,175
8,7,13,440
8,7,14,585
8,7,15,611
8,7,16,480
8,7,17,415
8,7,18,216
8,7,19,48
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,8,0,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,8,7,82
8,8,8,197
8,8,9,286
8,8,10,360
8,8,11,523
8,8,12,670
8,8,13,753
8,8,14,192
8,8,15,274
8,8,16,494
8,8,17,289
8,8,18,203
8,8,19,44
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
8,9,0,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
